,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
165,2019-08-28,45.66425300392401,42.16440094268534,50.553149909901904,45.66425300392401,45.66425300392401,0.836067484485225,0.836067484485225,0.836067484485225,0.836067484485225,0.836067484485225,0.836067484485225,0.0,0.0,0.0,46.50032048840924
166,2019-08-29,45.69550537521221,42.66588652936901,51.123474512062614,45.69550537521221,45.69550537521221,1.011388646779991,1.011388646779991,1.011388646779991,1.011388646779991,1.011388646779991,1.011388646779991,0.0,0.0,0.0,46.7068940219922
167,2019-08-30,45.72675774650041,42.13215580505698,50.864275303410615,45.72675774650041,45.72675774650041,0.5941167209539276,0.5941167209539276,0.5941167209539276,0.5941167209539276,0.5941167209539276,0.5941167209539276,0.0,0.0,0.0,46.32087446745434
168,2019-09-03,45.851767231653184,42.477203851957185,50.688890399850195,45.851767231653184,45.851767231653184,0.9150316069438577,0.9150316069438577,0.9150316069438577,0.9150316069438577,0.9150316069438577,0.9150316069438577,0.0,0.0,0.0,46.76679883859704
169,2019-09-04,45.91348836823424,42.81370321237015,51.24361465758735,45.91348836823424,45.91348836823424,0.8360674844841707,0.8360674844841707,0.8360674844841707,0.8360674844841707,0.8360674844841707,0.8360674844841707,0.0,0.0,0.0,46.74955585271841
170,2019-09-05,45.975209504815275,42.65880526441244,51.26551252724453,45.975209504815275,45.975209504815275,1.0113886467777953,1.0113886467777953,1.0113886467777953,1.0113886467777953,1.0113886467777953,1.0113886467777953,0.0,0.0,0.0,46.98659815159307
171,2019-09-06,46.036930641396324,41.9929161066839,50.960839456199515,46.036930641396324,46.036930641396324,0.5941167209516702,0.5941167209516702,0.5941167209516702,0.5941167209516702,0.5941167209516702,0.5941167209516702,0.0,0.0,0.0,46.63104736234799
172,2019-09-09,46.22209405113946,42.99528636050519,51.5519754566361,46.22209405113946,46.22209405113946,1.0332679119742751,1.0332679119742751,1.0332679119742751,1.0332679119742751,1.0332679119742751,1.0332679119742751,0.0,0.0,0.0,47.255361963113735
173,2019-09-10,46.283815187720506,42.83122682715003,51.32676909430955,46.283815187720506,46.283815187720506,0.9150316069451688,0.9150316069451688,0.9150316069451688,0.9150316069451688,0.9150316069451688,0.9150316069451688,0.0,0.0,0.0,47.19884679466568
174,2019-09-11,46.34553632430155,42.79567169521392,51.38147017983547,46.34553632430155,46.34553632430155,0.83606748448483,0.83606748448483,0.83606748448483,0.83606748448483,0.83606748448483,0.83606748448483,0.0,0.0,0.0,47.18160380878638
175,2019-09-12,46.40725746088259,43.31422316138484,51.68904569789588,46.40725746088259,46.40725746088259,1.0113886467786843,1.0113886467786843,1.0113886467786843,1.0113886467786843,1.0113886467786843,1.0113886467786843,0.0,0.0,0.0,47.418646107661274
176,2019-09-13,46.46897859746364,42.68979233747116,51.106576051678985,46.46897859746364,46.46897859746364,0.594116720949413,0.594116720949413,0.594116720949413,0.594116720949413,0.594116720949413,0.594116720949413,0.0,0.0,0.0,47.063095318413055
177,2019-09-16,46.82467886292307,43.21333969973381,52.002130295737935,46.82467886292307,46.82467886292307,1.0332679119705264,1.0332679119705264,1.0332679119705264,1.0332679119705264,1.0332679119705264,1.0332679119705264,0.0,0.0,0.0,47.8579467748936
178,2019-09-17,46.94324561807622,43.59305270998484,52.000747077173244,46.94324561807622,46.94324561807622,0.9150316069444772,0.9150316069444772,0.9150316069444772,0.9150316069444772,0.9150316069444772,0.9150316069444772,0.0,0.0,0.0,47.85827722502069
179,2019-09-18,47.061812373229365,43.72208122069161,52.157173532964414,47.061812373229365,47.061812373229365,0.8360674844846884,0.8360674844846884,0.8360674844846884,0.8360674844846884,0.8360674844846884,0.8360674844846884,0.0,0.0,0.0,47.89787985771405
180,2019-09-19,47.18037912838251,44.2788025783493,52.330091433105906,47.18037912838251,47.18037912838251,1.0113886467778672,1.0113886467778672,1.0113886467778672,1.0113886467778672,1.0113886467778672,1.0113886467778672,0.0,0.0,0.0,48.19176777516038
181,2019-09-20,47.29894588353566,43.5496580484856,52.19993546017315,47.29894588353566,47.29894588353566,0.5941167209471561,0.5941167209471561,0.5941167209471561,0.5941167209471561,0.5941167209471561,0.5941167209471561,0.0,0.0,0.0,47.893062604482814
182,2019-09-23,47.65464614899509,44.145114371094806,52.69300225805467,47.65464614899509,47.65464614899509,1.0332679119723924,1.0332679119723924,1.0332679119723924,1.0332679119723924,1.0332679119723924,1.0332679119723924,0.0,0.0,0.0,48.687914060967486
183,2019-09-24,47.77321290414824,44.55824391754054,52.89982347308204,47.77321290414824,47.77321290414824,0.915031606945525,0.915031606945525,0.915031606945525,0.915031606945525,0.915031606945525,0.915031606945525,0.0,0.0,0.0,48.688244511093764
184,2019-09-25,47.89177965930137,44.12737888716869,53.00674550691753,47.89177965930137,47.89177965930137,0.8360674844845468,0.8360674844845468,0.8360674844845468,0.8360674844845468,0.8360674844845468,0.8360674844845468,0.0,0.0,0.0,48.727847143785915
185,2019-09-26,48.109083676755944,44.73714873578343,53.57445197188315,48.109083676755944,48.109083676755944,1.0113886467790838,1.0113886467790838,1.0113886467790838,1.0113886467790838,1.0113886467790838,1.0113886467790838,0.0,0.0,0.0,49.120472323535026
186,2019-09-27,48.32638769421052,44.633768341831,53.02649543699226,48.32638769421052,48.32638769421052,0.5941167209519629,0.5941167209519629,0.5941167209519629,0.5941167209519629,0.5941167209519629,0.5941167209519629,0.0,0.0,0.0,48.92050441516248
187,2019-09-30,48.97829974657421,45.848055623897515,54.550336057185646,48.97829974657421,48.97829974657421,1.033267911972983,1.033267911972983,1.033267911972983,1.033267911972983,1.033267911972983,1.033267911972983,0.0,0.0,0.0,50.01156765854719
188,2019-10-01,49.19560376402878,45.80034605615922,54.39998287420854,49.19560376402878,49.19560376402878,0.9150316069465725,0.9150316069465725,0.9150316069465725,0.9150316069465725,0.9150316069465725,0.9150316069465725,0.0,0.0,0.0,50.11063537097535
189,2019-10-02,49.41290778148334,45.97364293064148,54.29497396183679,49.41290778148334,49.41290778148334,0.8360674844842931,0.8360674844842931,0.8360674844842931,0.8360674844842931,0.8360674844842931,0.8360674844842931,0.0,0.0,0.0,50.24897526596764
190,2019-10-03,49.6302117989379,46.64080469893772,54.88653149111476,49.6302117989379,49.6302117989379,1.0113886467782667,1.0113886467782667,1.0113886467782667,1.0113886467782667,1.0113886467782667,1.0113886467782667,0.0,0.0,0.0,50.641600445716165
191,2019-10-04,49.84751581639247,45.83472124018078,54.77367731733723,49.84751581639247,49.84751581639247,0.5941167209497057,0.5941167209497057,0.5941167209497057,0.5941167209497057,0.5941167209497057,0.5941167209497057,0.0,0.0,0.0,50.44163253734218
192,2019-10-07,50.49942786875616,47.3346629854993,55.40818602149072,50.49942786875616,50.49942786875616,1.0332679119717858,1.0332679119717858,1.0332679119717858,1.0332679119717858,1.0332679119717858,1.0332679119717858,0.0,0.0,0.0,51.53269578072794
193,2019-10-08,50.82065253781057,47.55142891467772,56.09522625167388,50.82065253781057,50.82065253781057,0.9150316069458807,0.9150316069458807,0.9150316069458807,0.9150316069458807,0.9150316069458807,0.9150316069458807,0.0,0.0,0.0,51.73568414475645
194,2019-10-09,51.14187720686496,47.762701591697336,56.153405444153925,51.14187720686496,51.14187720686496,0.8360674844849523,0.8360674844849523,0.8360674844849523,0.8360674844849523,0.8360674844849523,0.8360674844849523,0.0,0.0,0.0,51.97794469134991
195,2019-10-10,51.46310187591937,48.15953973133967,56.566093053215276,51.46310187591937,51.46310187591937,1.0113886467791557,1.0113886467791557,1.0113886467791557,1.0113886467791557,1.0113886467791557,1.0113886467791557,0.0,0.0,0.0,52.474490522698524
196,2019-10-11,51.78432654497376,47.99120476524385,56.70751998950112,51.78432654497376,51.78432654497376,0.5941167209522386,0.5941167209522386,0.5941167209522386,0.5941167209522386,0.5941167209522386,0.5941167209522386,0.0,0.0,0.0,52.378443265925995
